Time,latitude,longitude,Eastward Velocity,Northward Velocity,Potential Temperature,Sea Surface Height,Salinity,Mixed Layer Thickness,Bottom Temperature,Mean Sea Level Pressure,10m u-component of wind,10m v-component of wind,Snow Depth,Total Precipitation,Surface Runoff,Sub-surface Runoff,Snowmelt,Significant Wave Height,Mean Wave Period,Mean Wave Direction
2025-01-05 17:00:00,53.467,-3.111,-0.135,0.036000002,5.709999,1.312,30.857,10.999955,5.747999,98148.04,-4.7918406,-2.0249605,0.0018087756,0.0013074488,1.07e-05,3.15e-05,0.00027847127,0.61377656,3.6534243,71.47188
2025-01-05 18:00:00,53.467,-3.111,-0.16900001,-0.015000001,5.694999,-0.079,30.851,9.599956,5.709999,98094.21,-4.427081,-3.2433062,0.0014985043,0.0012390676,9.93e-06,3.15e-05,0.0002629566,0.621595,3.6396332,65.524155
2025-01-05 19:00:00,53.467,-3.111,-0.17300001,-0.020000001,5.672999,-1.399,30.838,8.299955,5.6809993,98024.18,-4.8436556,-4.2915,0.0012096346,0.0022214253,1.98e-05,3.15e-05,5.24e-05,0.6734382,3.603797,58.476166
2025-01-05 20:00:00,53.467,-3.111,-0.15200001,-0.019000001,5.6609993,-2.551,30.822,7.1999555,5.666999,97946.695,-5.6827097,-4.518055,0.0010359397,0.0017378265,1.48e-05,3.15e-05,6.03e-05,0.7480743,3.6246758,54.08531
2025-01-05 21:00:00,53.467,-3.111,-0.094000004,-0.066,5.652999,-3.2640002,30.816,6.499955,5.658999,97854.734,-5.287592,-4.670476,0.0008257963,0.0014066312,2.07e-05,3.16e-05,6.25e-05,0.80844516,3.7003345,50.168945
2025-01-05 22:00:00,53.467,-3.111,0.021000002,-0.12100001,5.644999,-3.1740003,30.801,6.5999556,5.651999,97830.95,-3.8450518,-4.0376472,0.0008709575,0.001551277,2.55e-05,3.17e-05,7.2e-05,0.74860275,3.8314705,46.78035
2025-01-05 23:00:00,53.467,-3.111,0.13000001,-0.097,5.6349993,-2.2680001,30.776001,7.499955,5.644999,97808.72,-3.631545,-5.4368267,0.0006807563,0.0017731879,2.37e-05,3.17e-05,6.98e-05,0.7255606,3.880764,40.119766
2025-01-06 00:00:00,53.467,-3.111,0.18400002,-0.062000003,5.6349993,-0.711,30.767,8.999955,5.644999,97796.86,-2.8224306,-6.2146635,0.0,0.0017926663,9.08e-06,3.76e-05,5.16e-05,0.7447729,3.892478,30.022934
2025-01-06 01:00:00,53.467,-3.111,0.16600001,-0.011000001,5.646999,1.1170001,30.782,10.799955,5.659999,97732.13,-1.7589846,-7.515086,0.0012303467,0.0015838041,5.12e-06,3.17e-05,5.16e-05,0.8274735,3.9175825,17.432617
2025-01-06 02:00:00,53.467,-3.111,0.11800001,0.067,5.6679993,2.426,30.807,12.099956,5.6809993,97714.1,-0.8569679,-8.140235,0.0016379892,0.0013076984,4.52e-06,3.17e-05,6.62e-05,0.954358,4.069545,6.545395
2025-01-06 03:00:00,53.467,-3.111,0.049000002,0.075,5.679999,2.891,30.824,12.499955,5.695999,97705.14,-0.13290799,-8.564371,0.0018567201,0.0012475997,6.76e-06,3.18e-05,0.000109620974,1.0799298,4.3179073,357.89862
2025-01-06 04:00:00,53.467,-3.111,-0.021000002,0.055000003,5.674999,2.5470002,30.827,12.199956,5.6939993,97693.016,0.61816746,-8.964514,0.0018560279,0.001048178,7.54e-06,3.18e-05,0.00013107253,1.1802044,4.570902,351.22266
2025-01-06 05:00:00,53.467,-3.111,-0.087000005,0.017,5.657999,1.5730001,30.821,11.199955,5.668999,97703.07,1.6505232,-9.532792,0.0018728741,0.0007261117,7.48e-06,3.18e-05,0.00014049583,1.2995119,4.7616615,346.22482
2025-01-06 06:00:00,53.467,-3.111,-0.132,-0.030000001,5.6349993,0.351,30.814,9.999955,5.6409993,97742.9,2.6794586,-9.775049,0.0016619198,0.00039292662,7.5e-06,3.19e-05,0.00014506611,1.4586163,4.9222975,342.34555
2025-01-06 07:00:00,53.467,-3.111,-0.14500001,-0.059000004,5.623999,-0.83900005,30.801,8.899956,5.628999,97790.34,3.1247444,-9.750361,0.0014780725,0.00029730122,6.3e-06,3.19e-05,5.14e-05,1.5852613,5.0714693,339.20758
2025-01-06 08:00:00,53.467,-3.111,-0.13900001,-0.048,5.612999,-1.8930001,30.793,7.8999553,5.617999,97886.086,3.601492,-9.386087,0.0010624477,0.00014174753,3.64e-06,3.19e-05,5.26e-05,1.6313906,5.1928387,336.80508
2025-01-06 09:00:00,53.467,-3.111,-0.10300001,-0.071,5.6019993,-2.6790001,30.79,7.0999556,5.605999,97986.91,4.4672947,-8.861225,0.0007914719,8.4e-05,2.52e-06,3.21e-05,4.67e-05,1.6336823,5.25895,334.33716
2025-01-06 10:00:00,53.467,-3.111,-0.013,-0.136,5.591999,-2.841,30.787,6.8999553,5.5959992,98107.625,5.080411,-7.9534483,0.0011593646,7.85e-05,2.35e-06,3.21e-05,4.92e-05,1.6016474,5.2800303,331.54755
2025-01-06 11:00:00,53.467,-3.111,0.1,-0.119,5.582999,-2.081,30.775,7.6999555,5.586999,98212.41,6.1423655,-6.697625,0.00090199127,7.51e-05,2.19e-06,3.23e-05,4.79e-05,1.5683918,5.2581873,328.11487
2025-01-06 12:00:00,53.467,-3.111,0.162,-0.060000002,5.583999,-0.69000006,30.77,8.999955,5.585999,98319.56,7.110697,-5.9384184,0.0006644614,5.16e-05,2.45e-06,3.23e-05,5.65e-05,1.5174274,5.2082596,324.3388
2025-01-06 13:00:00,53.467,-3.111,0.16800001,-0.013,5.602999,1.0040001,30.784,10.699955,5.6019993,98372.055,7.7534533,-4.7494965,0.00042489776,3.15e-05,2.52e-06,3.23e-05,6.43e-05,1.4829545,5.123225,319.8966
2025-01-06 14:00:00,53.467,-3.111,0.14,0.060000002,5.630999,2.411,30.809,11.999955,5.6279993,98441.42,7.966467,-3.3345242,0.0002048969,2.43e-05,1.98e-06,3.24e-05,5.47e-05,1.4566622,5.0564413,315.26642
2025-01-06 15:00:00,53.467,-3.111,0.085,0.08400001,5.650999,3.1480002,30.83,12.799955,5.651999,98528.19,7.9085035,-2.5810757,0.00019465805,0.00015312716,3.97e-06,3.26e-05,4.83e-05,1.4397578,5.0354757,310.4381
2025-01-06 16:00:00,53.467,-3.111,0.021000002,0.089,5.656999,3.078,30.84,12.699956,5.662999,98607.62,7.518717,-2.0771036,0.00014476418,8.73e-05,9.1e-07,3.26e-05,3.21e-05,1.4428277,5.06637,306.08472
2025-01-06 17:00:00,53.467,-3.111,-0.048,0.054,5.645999,2.2870002,30.837,11.899956,5.657999,98710.58,7.377779,-1.467948,0.00011808907,0.00023678956,1.26e-06,3.27e-05,2.48e-05,1.4896264,5.134695,301.80438
2025-01-06 18:00:00,53.467,-3.111,-0.106000006,0.013,5.637999,1.0910001,30.831,10.799955,5.649999,98797.36,8.051387,-1.8429365,5.96e-05,0.0003648328,1.73e-06,3.27e-05,2.22e-05,1.5772147,5.249938,297.92725
2025-01-06 19:00:00,53.467,-3.111,-0.13900001,-0.022000002,5.628999,-0.209,30.823,9.499955,5.637999,98906.266,8.568227,-2.6697273,0.00018944645,0.00050274516,1.69e-06,3.29e-05,1.22e-06,1.6824777,5.397545,294.6521
2025-01-06 20:00:00,53.467,-3.111,-0.14500001,-0.021000002,5.616999,-1.4460001,30.813,8.299955,5.623999,98973.25,8.925383,-2.8082085,0.00030570175,0.00064565794,1.59e-06,3.29e-05,1.15e-06,1.8085039,5.559962,291.86383
2025-01-06 21:00:00,53.467,-3.111,-0.126,-0.027,5.603999,-2.4840002,30.808,7.2999554,5.611999,99033.85,8.875472,-2.3565216,0.0002839188,0.0005517259,4.97e-07,3.3e-05,1.23e-06,1.9402223,5.7433167,289.5415
2025-01-06 22:00:00,53.467,-3.111,-0.068,-0.069000006,5.592999,-3.085,30.809,6.6999555,5.6019993,99111.87,8.067445,-1.1547318,6.22e-05,0.00042174652,2.97e-07,3.3e-05,6.32e-07,1.9435923,5.934554,287.45197
2025-01-06 23:00:00,53.467,-3.111,0.032,-0.098000005,5.573999,-2.983,30.799,6.7999554,5.584999,99151.875,7.4556694,-0.38053846,3.58e-05,0.00051678496,1.45e-06,3.31e-05,5.05e-07,1.8910866,6.0430794,285.7505
2025-01-07 00:00:00,53.467,-3.111,0.134,-0.068,5.547999,-2.1430001,30.779,7.5999556,5.561999,99180.055,7.2609444,0.41887927,0.0,0.0004670541,1.92e-06,3.33e-05,1.67e-07,1.8122191,6.0681124,284.20288
2025-01-07 01:00:00,53.467,-3.111,0.18100001,-0.039,5.526999,-0.69600004,30.767,8.999955,5.541999,99224.234,7.2483463,1.1401739,0.0002471269,0.0004119979,1.01e-06,3.33e-05,2.53e-07,1.7189445,6.0316644,282.6612
2025-01-07 02:00:00,53.467,-3.111,0.16800001,0.022000002,5.521999,0.95300007,30.775,10.599956,5.536999,99238.625,7.059494,1.0629864,0.0004588362,0.00033286423,6.07e-07,3.35e-05,2.27e-07,1.6092405,5.9768186,281.6703
2025-01-07 03:00:00,53.467,-3.111,0.12900001,0.09200001,5.524999,2.127,30.792,11.799955,5.5429993,99282.13,6.3625355,0.33741742,0.0005112889,0.00042683486,4.04e-07,3.35e-05,2.27e-07,1.485928,5.9271507,281.32513
2025-01-07 04:00:00,53.467,-3.111,0.069000006,0.10300001,5.524999,2.548,30.804,12.199956,5.547999,99307.24,5.4347334,-0.4511584,0.0005597295,0.0005293839,3.66e-07,3.37e-05,1.77e-07,1.361217,5.872217,281.42358
2025-01-07 05:00:00,53.467,-3.111,0.006,0.085,5.513999,2.23,30.806,11.899956,5.545999,99357.266,4.655596,-1.2979183,0.00063980534,0.00039314927,2.27e-07,3.37e-05,1.01e-07,1.2453766,5.7915583,281.84045
2025-01-07 06:00:00,53.467,-3.111,-0.057000004,0.049000002,5.493999,1.3540001,30.799,10.999955,5.5359993,99382.445,3.8997774,-1.9761152,0.00049375603,0.00016858274,5.06e-07,3.38e-05,1.26e-07,1.1451669,5.6742544,282.68597
2025-01-07 07:00:00,53.467,-3.111,-0.106000006,0.007,5.480999,0.23900001,30.794,9.899956,5.517999,99448.8,3.5237474,-2.1827908,0.00047445577,5.33e-05,8.62e-07,3.38e-05,5.06e-08,1.0656488,5.531974,283.99658
2025-01-07 08:00:00,53.467,-3.111,-0.128,-0.025,5.4769993,-0.86800003,30.789,8.899956,5.500999,99514.16,4.315154,-2.6158686,0.00048330473,8.45e-05,4.34e-07,3.4e-05,7.58e-08,1.031126,5.3256874,286.46118
2025-01-07 09:00:00,53.467,-3.111,-0.12100001,-0.032,5.468999,-1.8370001,30.782,7.8999553,5.485999,99621.08,5.601782,-2.7864866,0.0005044467,0.00011053767,1.26e-07,3.4e-05,5.06e-08,1.0571414,5.09237,289.46143
2025-01-07 10:00:00,53.467,-3.111,-0.082,-0.061000004,5.458999,-2.519,30.78,7.2999554,5.473999,99660.85,5.820195,-2.2436676,0.0005949461,0.0003237104,3.29e-07,3.41e-05,1.41e-06,1.1040466,5.001618,291.16187
2025-01-07 11:00:00,53.467,-3.111,0.001,-0.116000004,5.455999,-2.6030002,30.774,7.1999555,5.4639993,99750.51,7.2435913,-1.9747858,0.00064297835,0.00035065628,2.12e-06,3.41e-05,5.71e-06,1.2002912,4.962801,291.59082
2025-01-07 12:00:00,53.467,-3.111,0.094000004,-0.085,5.449999,-1.922,30.762,7.7999554,5.454999,99768.484,7.382786,-1.1328783,0.00066412473,0.00017115599,6.3e-07,3.43e-05,9.5e-06,1.2967684,5.005095,290.6571
2025-01-07 13:00:00,53.467,-3.111,0.15,-0.038000003,5.451999,-0.73700005,30.754,8.999955,5.453999,99738.15,8.056746,-1.604311,0.00057234266,0.0004747189,1.91e-06,3.44e-05,1.12e-05,1.4139357,5.082823,289.72125
2025-01-07 14:00:00,53.467,-3.111,0.15900001,0.001,5.462999,0.749,30.76,10.399956,5.4639993,99756.31,8.187509,-2.2518282,0.0006543698,0.00071772875,2.13e-06,3.45e-05,1.07e-05,1.5234151,5.2056684,289.51947
2025-01-07 15:00:00,53.467,-3.111,0.132,0.061000004,5.4769993,2.016,30.776001,11.699956,5.480999,99810.46,8.322265,-2.518344,0.000729962,0.00082694134,3.02e-06,3.45e-05,8.15e-06,1.579045,5.3358507,289.67914
2025-01-07 16:00:00,53.467,-3.111,0.082,0.083000004,5.4839993,2.71,30.791,12.299955,5.494999,99862.89,7.7333813,-2.799408,0.0010140059,0.0006762913,1.6e-06,3.47e-05,5.62e-06,1.6007559,5.438189,290.0393
2025-01-07 17:00:00,53.467,-3.111,0.022000002,0.082,5.477999,2.6720002,30.797,12.299955,5.4969993,99901.71,7.0187263,-2.806367,0.0011326107,0.0005568204,2.27e-07,3.47e-05,2.71e-06,1.5968325,5.517318,290.5401
2025-01-07 18:00:00,53.467,-3.111,-0.044000003,0.046000004,5.460999,1.968,30.792,11.599956,5.4839993,99933.59,6.720502,-2.632185,0.0011894605,0.00047308457,3.47e-07,3.49e-05,2.88e-06,1.5667098,5.573947,291.07446
2025-01-07 19:00:00,53.467,-3.111,-0.098000005,0.006,5.441999,0.892,30.786,10.599956,5.460999,99987.086,6.662821,-2.908515,0.001304093,0.00026385306,4.55e-07,3.49e-05,7.97e-06,1.5269986,5.591712,291.74426
2025-01-07 20:00:00,53.467,-3.111,-0.13000001,-0.024,5.427999,-0.289,30.78,9.399956,5.4439993,100057.36,6.5804987,-3.1056337,0.0012454488,0.00017241134,3.29e-07,3.5e-05,5.81e-06,1.482052,5.5859156,292.54834
2025-01-07 21:00:00,53.467,-3.111,-0.13800001,-0.026,5.412999,-1.427,30.773,8.299955,5.427999,100099.945,6.364888,-2.506381,0.0012140286,5.22e-05,4.55e-07,3.51e-05,3.86e-06,1.4323739,5.5589247,293.18115
2025-01-07 22:00:00,53.467,-3.111,-0.119,-0.040000003,5.398999,-2.371,30.771,7.3999553,5.413999,100168.14,5.450885,-3.2251024,0.0011357307,4.36e-05,0.0,3.51e-05,1.23e-06,1.3634722,5.55106,293.76404
2025-01-07 23:00:00,53.467,-3.111,-0.063,-0.086,5.3849993,-2.8890002,30.772,6.8999553,5.401999,100230.89,5.8141813,-2.8471956,0.0011222216,6.23e-05,0.0,3.52e-05,9.35e-07,1.3017458,5.4966874,294.22803
2025-01-08 00:00:00,53.467,-3.111,0.030000001,-0.113000005,5.3649993,-2.7370002,30.764,6.999955,5.385999,100231.37,5.4993744,-2.4257145,0.00025668787,2.48e-05,0.0,3.53e-05,9.35e-07,1.2517405,5.3946314,294.60956
2025-01-08 01:00:00,53.467,-3.111,0.11800001,-0.075,5.341999,-1.9390001,30.749,7.7999554,5.361999,100271.0,5.8866625,-1.8805199,0.0005930092,2.79e-05,6.32e-08,3.54e-05,7.33e-07,1.2007847,5.291359,295.08124
2025-01-08 02:00:00,53.467,-3.111,0.16100001,-0.043,5.326999,-0.64900005,30.742,9.099956,5.3459992,100262.73,5.342826,-1.9407139,0.0007938917,1.35e-05,6.32e-08,3.54e-05,6.07e-07,1.1549714,5.1755548,295.3683
2025-01-08 03:00:00,53.467,-3.111,0.15300001,0.010000001,5.321999,0.80500007,30.749,10.499955,5.342999,100304.04,5.315236,-1.4528122,0.00089016603,4.78e-05,0.0,3.55e-05,0.0,1.0926644,5.1108637,295.91864
2025-01-08 04:00:00,53.467,-3.111,0.120000005,0.067,5.321999,1.881,30.764,11.499955,5.348999,100304.54,4.822567,-1.5614738,0.0009393038,2.75e-05,0.0,3.56e-05,0.0,1.0265942,5.0495644,296.47913
2025-01-08 05:00:00,53.467,-3.111,0.065000005,0.080000006,5.317999,2.3000002,30.774,11.899956,5.352999,100250.19,3.777935,-2.2294989,0.0009747769,4.63e-06,0.0,3.58e-05,0.0,0.95712566,5.00083,297.01898
2025-01-08 06:00:00,53.467,-3.111,0.004,0.066,5.300999,2.049,30.777,11.699956,5.348999,100251.85,3.1004515,-2.125945,0.0007712804,0.0,0.0,3.58e-05,0.0,0.88474345,4.9685936,297.49768
2025-01-08 07:00:00,53.467,-3.111,-0.055000003,0.041,5.273999,1.258,30.772,10.899956,5.332999,100245.336,2.2512426,-1.3950958,0.00069900136,0.0,0.0,3.59e-05,0.0,0.8146491,4.9353633,297.82672
2025-01-08 08:00:00,53.467,-3.111,-0.102000006,0.007,5.2469993,0.22700001,30.767,9.899956,5.307999,100269.33,1.4517617,-0.46432203,0.00067269173,0.0,0.0,3.59e-05,0.0,0.7491399,4.8902025,298.05383
2025-01-08 09:00:00,53.467,-3.111,-0.127,-0.018000001,5.256999,-0.80200005,30.761,8.899956,5.284999,100253.3,0.54882246,0.05544234,0.00067032035,0.0,0.0,3.6e-05,0.0,0.6889401,4.832441,298.24536
2025-01-08 10:00:00,53.467,-3.111,-0.125,-0.021000002,5.240999,-1.723,30.755,7.999955,5.269999,100292.914,-0.8845562,0.89126545,0.000701244,0.0,0.0,3.61e-05,0.0,0.63115704,4.774554,298.37665
2025-01-08 11:00:00,53.467,-3.111,-0.09200001,-0.044000003,5.230999,-2.378,30.752,7.3999553,5.2599993,100262.15,-0.8719137,1.45473,0.0006753388,0.0,0.0,3.62e-05,0.0,0.58374053,4.669247,298.3567
2025-01-08 12:00:00,53.467,-3.111,-0.022000002,-0.095000006,5.229999,-2.483,30.748,7.2999554,5.256999,100154.91,-1.0447445,0.18991631,0.0007340065,0.0,0.0,3.62e-05,0.0,0.53590035,4.60159,298.38324
2025-01-08 13:00:00,53.467,-3.111,0.067,-0.079,5.2339993,-1.9000001,30.738,7.8999553,5.255999,100145.46,-1.2611036,1.0626734,0.00076699187,0.0,0.0,3.64e-05,0.0,0.49177414,4.536922,298.36908
2025-01-08 14:00:00,53.467,-3.111,0.135,-0.032,5.2469993,-0.83000004,30.731,8.899956,5.258999,100103.02,-1.2079582,0.24401796,0.00079367193,0.0,0.0,3.64e-05,0.0,0.4532141,4.4464855,298.29224
2025-01-08 15:00:00,53.467,-3.111,0.15,0.004,5.264999,0.54800004,30.737,10.199955,5.269999,100100.305,-0.43756175,-0.44688892,0.00089610205,0.0,0.0,3.65e-05,9.12e-08,0.41605055,4.3846765,298.1452
2025-01-08 16:00:00,53.467,-3.111,0.127,0.057000004,5.275999,1.8000001,30.754,11.399956,5.287999,100123.51,-1.0565195,-0.46885777,0.0008023954,0.0,0.0,3.66e-05,0.0,0.38210964,4.328631,297.91846
2025-01-08 17:00:00,53.467,-3.111,0.080000006,0.091000006,5.270999,2.532,30.77,12.199956,5.303999,100122.67,-1.3927765,-0.12957096,0.00076458976,0.0,0.0,3.67e-05,0.0,0.35157952,4.275462,297.6129
2025-01-08 18:00:00,53.467,-3.111,0.020000001,0.095000006,5.256999,2.605,30.779,12.199956,5.311999,100094.68,-1.3555307,-0.5170593,0.0007395211,0.0,0.0,3.67e-05,0.0,0.32740563,4.170615,297.39142
2025-01-08 19:00:00,53.467,-3.111,-0.045,0.074,5.240999,2.038,30.777,11.699956,5.306999,100099.36,-1.2309294,-0.5089551,0.0007260768,0.0,0.0,3.68e-05,0.0,0.3017281,4.13908,296.86334
2025-01-08 20:00:00,53.467,-3.111,-0.095000006,0.037,5.232999,1.059,30.773,10.699955,5.2859993,100145.02,-1.0346317,0.12929815,0.00071049086,0.0,0.0,3.69e-05,0.0,0.27881816,4.1218996,296.16333
2025-01-08 21:00:00,53.467,-3.111,-0.13100001,0.002,5.219999,-0.063,30.768,9.599956,5.2599993,100167.35,-0.6104393,0.76674914,0.00069744396,0.0,0.0,3.69e-05,0.0,0.2583422,4.1213317,295.29712
2025-01-08 22:00:00,53.467,-3.111,-0.14500001,-0.013,5.206999,-1.1800001,30.761,8.599956,5.234999,100177.28,-0.22445679,0.82707834,0.0004521862,0.0,0.0,3.69e-05,0.0,0.2237448,4.376393,294.0465
2025-01-08 23:00:00,53.467,-3.111,-0.126,-0.028,5.189999,-2.117,30.757,7.5999556,5.217999,100238.84,0.25346333,0.8769602,0.0005690551,5.4e-07,0.0,3.69e-05,0.0,0.21020918,4.4173985,292.13922
2025-01-09 00:00:00,53.467,-3.111,-0.079,-0.061000004,5.1679993,-2.676,30.756,7.0999556,5.206999,100264.67,0.54471165,0.7892766,0.00010327184,1.04e-06,0.0,3.69e-05,0.0,0.19725895,4.5231915,290.0987
2025-01-09 01:00:00,53.467,-3.111,0.002,-0.08800001,5.142999,-2.6690001,30.752,7.0999556,5.195999,100300.36,0.96034396,0.6343779,0.00046183402,1.87e-06,0.0,3.7e-05,0.0,0.18764555,4.630043,287.56274
2025-01-09 02:00:00,53.467,-3.111,0.093,-0.071,5.122999,-2.066,30.739,7.6999555,5.1809993,100324.83,1.6774278,0.7023529,0.0006928798,1.87e-06,0.0,3.7e-05,0.0,0.18205905,4.7169304,284.36993
2025-01-09 03:00:00,53.467,-3.111,0.149,-0.036000002,5.132999,-0.93100005,30.731,8.799955,5.163999,100370.21,2.420418,0.4572705,0.00031647016,3.13e-06,0.0,3.71e-05,0.0,0.20022964,4.2035356,280.93896
2025-01-09 04:00:00,53.467,-3.111,0.155,0.0050000004,5.135999,0.483,30.737,10.199955,5.162999,100398.36,2.9096117,0.0061177015,0.00016840058,9.48e-06,0.0,3.71e-05,0.0,0.21280229,4.0536776,281.22546
2025-01-09 05:00:00,53.467,-3.111,0.128,0.062000003,5.143999,1.6580001,30.752,11.299955,5.171999,100433.68,3.3750076,-0.21664047,8.31e-05,0.000119897566,0.0,3.71e-05,0.0,0.23572636,3.880907,282.93848
2025-01-09 06:00:00,53.467,-3.111,0.081,0.091000006,5.144999,2.2280002,30.764,11.899956,5.181999,100474.69,3.7001696,-0.28237718,5.43e-06,0.0002022792,0.0,3.71e-05,0.0,0.27126974,3.7710416,286.17737
2025-01-09 07:00:00,53.467,-3.111,0.025,0.083000004,5.133999,2.1450002,30.77,11.799955,5.182999,100521.234,3.8684864,-0.8549253,4.8e-06,0.00019998579,0.0,3.72e-05,0.0,0.33042318,3.700241,289.5337
2025-01-09 08:00:00,53.467,-3.111,-0.034,0.058000002,5.117999,1.4940001,30.765,11.099956,5.169999,100607.91,3.8587637,-1.3013105,4.55e-06,0.00017851865,0.0,3.73e-05,0.0,0.39787084,3.785969,291.52246
2025-01-09 09:00:00,53.467,-3.111,-0.081,0.014,5.096999,0.546,30.76,10.199955,5.144999,100691.89,4.0048237,-2.2334318,1.64e-06,0.00015681691,0.0,3.73e-05,0.0,0.469369,3.9148858,292.74585
2025-01-09 10:00:00,53.467,-3.111,-0.11100001,-0.019000001,5.076999,-0.45900002,30.754,9.299955,5.114999,100801.09,3.1417942,-3.0882273,7.45e-06,5.04e-05,0.0,3.73e-05,0.0,0.5340328,4.045742,294.78583
2025-01-09 11:00:00,53.467,-3.111,-0.11800001,-0.033,5.070999,-1.3980001,30.748,8.299955,5.090999,100894.875,3.5762434,-2.8854685,8.59e-06,2.26e-05,0.0,3.74e-05,0.0,0.5817896,4.206088,294.77484
2025-01-09 12:00:00,53.467,-3.111,-0.095000006,-0.054,5.074999,-2.135,30.744,7.5999556,5.081999,100924.34,3.9048338,-2.9587297,9.86e-06,7.63e-06,0.0,3.74e-05,8.33e-08,0.6255852,4.2929287,295.18378
2025-01-09 13:00:00,53.467,-3.111,-0.038000003,-0.104,5.079999,-2.433,30.74,7.2999554,5.081999,100972.125,4.4462175,-3.8852854,9.35e-06,2.85e-06,0.0,3.75e-05,1.39e-07,0.6698107,4.3215117,296.53687
2025-01-09 14:00:00,53.467,-3.111,0.045,-0.105000004,5.081999,-2.094,30.733,7.6999555,5.082999,101043.836,4.1848736,-4.296465,5.87e-05,5.56e-06,0.0,3.75e-05,2.72e-07,0.71690214,4.326026,298.54718
2025-01-09 15:00:00,53.467,-3.111,0.112,-0.059000004,5.083999,-1.256,30.725,8.499955,5.086999,101117.53,3.776101,-3.8365717,9.48e-06,7.74e-06,0.0,3.75e-05,1.48e-07,0.7395838,4.4127707,299.146
2025-01-09 16:00:00,53.467,-3.111,0.14500001,-0.026,5.084999,-0.059000004,30.726,9.599956,5.094999,101199.37,3.1866436,-3.1664133,8.21e-06,7.3e-07,0.0,3.75e-05,7.9e-09,0.7421015,4.532817,298.84692
2025-01-09 17:00:00,53.467,-3.111,0.13800001,0.024,5.085999,1.205,30.738,10.899956,5.107999,101310.19,2.7473717,-2.9726086,7.2e-06,6.03e-07,0.0,3.76e-05,0.0,0.7332405,4.646373,298.34314
2025-01-09 18:00:00,53.467,-3.111,0.102000006,0.067,5.087999,2.0760002,30.753,11.699956,5.1219993,101382.2,2.2466507,-3.0447187,6.32e-06,6.32e-08,0.0,3.76e-05,0.0,0.7185913,4.733015,297.95197
2025-01-09 19:00:00,53.467,-3.111,0.049000002,0.07700001,5.083999,2.3240001,30.764,11.999955,5.128999,101468.44,2.0566082,-2.6609325,6.06e-06,2.21e-06,0.0,3.76e-05,0.0,0.70079535,4.7921124,297.68182
2025-01-09 20:00:00,53.467,-3.111,-0.013,0.061000004,5.069999,1.9360001,30.765,11.599956,5.123999,101556.53,2.3738785,-2.357893,5.43e-06,2.39e-06,0.0,3.77e-05,0.0,0.6824096,4.823821,297.61206
2025-01-09 21:00:00,53.467,-3.111,-0.068,0.033,5.046999,1.0610001,30.76,10.699955,5.103999,101616.92,2.7663507,-1.9460258,4.93e-06,0.0,0.0,3.77e-05,0.0,0.6652754,4.8302507,297.76855
2025-01-09 22:00:00,53.467,-3.111,-0.112,0.0,5.018999,-0.013,30.755,9.699955,5.074999,101702.01,1.8335943,-1.5623989,8.09e-06,1.04e-06,0.0,3.77e-05,0.0,0.64591,4.836302,298.16443
2025-01-09 23:00:00,53.467,-3.111,-0.135,-0.017,5.001999,-1.0890001,30.749,8.599956,5.043999,101732.73,1.4376955,-0.721992,6.06e-06,0.0,0.0,3.77e-05,0.0,0.6248926,4.8506384,298.31146
2025-01-10 00:00:00,53.467,-3.111,-0.128,-0.023000002,4.994999,-2.048,30.744,7.6999555,5.0229993,101707.164,0.36210448,-0.24872708,0.0,0.0,0.0,3.78e-05,0.0,0.6010579,4.8702826,298.34613
2025-01-10 01:00:00,53.467,-3.111,-0.093,-0.049000002,4.995999,-2.7210002,30.743,7.0999556,5.007999,101701.94,0.091682136,0.2140758,0.00029661623,0.0,0.0,3.77e-05,0.0,0.5753752,4.8884907,298.30005
2025-01-10 02:00:00,53.467,-3.111,-0.021000002,-0.091000006,4.967999,-2.877,30.74,6.8999553,4.995999,101735.1,-0.1078856,0.3589149,0.0003740217,0.0,0.0,3.78e-05,0.0,0.5481443,4.9045367,298.1333
2025-01-10 03:00:00,53.467,-3.111,0.065000005,-0.083000004,4.918999,-2.3890002,30.729,7.3999553,4.980999,101742.46,-0.8634937,0.13539115,0.00015674501,0.0,0.0,3.78e-05,0.0,0.51959205,4.921192,297.85297
2025-01-10 04:00:00,53.467,-3.111,0.13900001,-0.044000003,4.919999,-1.343,30.717001,8.399956,4.9639993,101759.33,-1.2119322,0.49037838,0.00013325267,0.0,0.0,3.8e-05,0.0,0.49466485,4.88479,297.5531
2025-01-10 05:00:00,53.467,-3.111,0.155,-0.009000001,4.924999,0.080000006,30.719,9.799955,4.958999,101779.51,-1.3274965,0.3851406,0.000161399,0.0,0.0,3.8e-05,0.0,0.46840566,4.863597,297.18018
2025-01-10 06:00:00,53.467,-3.111,0.128,0.053000003,4.928999,1.376,30.733,10.999955,4.967999,101786.586,-2.2511702,0.089179516,0.00020443367,0.0,0.0,3.8e-05,0.0,0.44680434,4.7931147,297.59857
2025-01-10 07:00:00,53.467,-3.111,0.078,0.09200001,4.932999,2.1160002,30.747,11.799955,4.980999,101820.31,-2.5980186,0.50743145,0.00022135573,4.79e-06,0.0,3.8e-05,0.0,0.42292118,4.7534485,297.3515
